Fecha,precio_eth,volumen_eth,precio_nasdaq,volumen_nasdaq
2017-03-02 00:00:00,"18,99358179","63520413,51","5861,220215",2043610000
2017-03-03 00:00:00,"19,58574948","63619640,04","5870,75",1853600000
2017-03-06 00:00:00,"19,67070561","19157704,33","5849,180176",1774040000
2017-03-07 00:00:00,"18,82733332","22162502,62","5833,930176",1825510000
2017-03-08 00:00:00,"16,74974358","25853719,8","5837,549805",1813080000
2017-03-09 00:00:00,"17,63212882","19983777,62","5838,810059",1886780000
2017-03-10 00:00:00,"19,26359043","57671666,86","5861,72998",1999440000
2017-03-13 00:00:00,"28,4460652",171741714,"5875,779785",1812460000
2017-03-14 00:00:00,"28,53666459","70373909,66","5856,819824",1664870000
2017-03-15 00:00:00,"34,19736421","116848018,8","5900,049805",1955400000
2017-03-16 00:00:00,"39,86185607","278693085,3","5900,759766",1770640000
2017-03-17 00:00:00,"44,06729599","334923528,9",5901,3189970000
2017-03-20 00:00:00,"41,86369288","100344408,2","5901,529785",1736790000
2017-03-21 00:00:00,"42,47845801","59182511,96","5793,830078",2199920000
2017-03-22 00:00:00,"41,26261254","66568697,13","5821,640137",1860290000
2017-03-23 00:00:00,"43,27492998","64280704,83","5817,689941",1746990000
2017-03-24 00:00:00,"50,89479144","186199954,7","5828,740234",1855040000
2017-03-27 00:00:00,"49,0171138","72421320,03","5840,370117",1673060000
2017-03-28 00:00:00,"50,25954286","63445924,96","5875,140137",1823600000
2017-03-29 00:00:00,"52,84379426","94092094,51","5897,549805",1722190000
2017-03-30 00:00:00,"52,31317521","51703487,39","5914,339844",1732100000
2017-03-31 00:00:00,"49,96466728","93559373,29","5911,740234",1905150000
2017-04-03 00:00:00,"43,57923996","107658222,9","5894,680176",1852990000
2017-04-04 00:00:00,"41,79779505","94009509,91","5898,609863",1795260000
2017-04-05 00:00:00,"45,59029505","77394936,34","5864,47998",2208600000
2017-04-06 00:00:00,"42,97852521","83596063,25","5878,950195",1849790000
2017-04-07 00:00:00,"42,40137666","45710556,43","5877,810059",1703730000
2017-04-10 00:00:00,"43,90534129","30011146,71","5880,930176",1633190000
2017-04-11 00:00:00,"43,85889484","24362779,83","5866,77002",1830760000
2017-04-12 00:00:00,"46,19788349","64060330,39","5836,160156",1666570000
2017-04-13 00:00:00,"49,75033757","105834573,1","5805,149902",1587150000
2017-04-17 00:00:00,"48,34641781","29334200,22","5856,790039",1383550000
2017-04-18 00:00:00,"50,75917082","46490458,15","5849,470215",1610230000
2017-04-19 00:00:00,"48,15949632","49801919,05","5863,029785",1754240000
2017-04-20 00:00:00,"50,06525365","51865276,23","5916,779785",1751490000
2017-04-21 00:00:00,"48,80173571","29790338,03","5910,52002",1736420000
2017-04-24 00:00:00,"51,09741864","41775081,58","5983,819824",1842880000
2017-04-25 00:00:00,"50,97375547","29265025,37","6025,490234",1898120000
2017-04-26 00:00:00,"54,87817857","90529456,77","6025,22998",1899570000
2017-04-27 00:00:00,"63,95735376","186806133,1","6048,939941",1883610000
2017-04-28 00:00:00,"73,01096292","270510184,7","6047,609863",2005870000
2017-05-01 00:00:00,"76,8461778",290126273,"6091,600098",1763100000
2017-05-02 00:00:00,"77,34604387","138794895,5","6095,370117",2162610000
2017-05-03 00:00:00,"80,92949158","115183975,1","6072,549805",2152850000
2017-05-04 00:00:00,"94,1122652","269928948,8","6075,339844",2059820000
2017-05-05 00:00:00,"91,16038714","233798440,2","6100,759766",1903040000
2017-05-08 00:00:00,"87,94812005","166178760,5","6102,660156",1912030000
2017-05-09 00:00:00,"87,50244391","258922158,3","6120,589844",2005820000
2017-05-10 00:00:00,"88,41058887","109313275,9","6129,140137",2111850000
2017-05-11 00:00:00,"88,45664874","94641972,77","6115,959961",1952650000
2017-05-12 00:00:00,"88,18109149","90420897,82","6121,22998",1749010000
2017-05-15 00:00:00,"90,5041316",118176219,"6149,669922",1865450000
2017-05-16 00:00:00,"87,09148558","96955301,32","6169,870117",2006980000
2017-05-17 00:00:00,"88,21316751","116563051,5","6011,240234",2355460000
2017-05-18 00:00:00,"96,62584623","148398962,7","6055,129883",2134610000
2017-05-19 00:00:00,"122,162783","380753404,3","6083,700195",1908030000
2017-05-22 00:00:00,"153,9900638",733476989,"6133,620117",1728190000
2017-05-23 00:00:00,"171,0800283","314107904,8","6138,709961",1709140000
2017-05-24 00:00:00,"190,4258132","465231566,9","6163,02002",1672380000
2017-05-25 00:00:00,"176,8178151","455310601,9","6205,259766",1775750000
2017-05-26 00:00:00,"162,9444864","320845434,5","6210,189941",1573200000
2017-05-30 00:00:00,"230,7983714","820279582,2","6203,189941",1690930000
2017-05-31 00:00:00,"231,3721267","649753307,3","6198,52002",2212130000
2017-06-01 00:00:00,"221,8280712","438784642,5","6246,830078",1946000000
2017-06-02 00:00:00,"224,3167055","226780300,7","6305,799805",1825450000
2017-06-05 00:00:00,"248,9301252","233840017,3","6295,680176",1742160000
2017-06-06 00:00:00,"266,1397081","421823672,8","6275,060059",1893110000
2017-06-07 00:00:00,"256,2189234","231988781,9","6297,379883",1827220000
2017-06-08 00:00:00,"260,3415097","181079369,6","6321,759766",2134350000
2017-06-09 00:00:00,"280,333548",268066730,"6207,919922",3154590000
2017-06-12 00:00:00,"398,4307851",1421483466,"6175,459961",2588860000
2017-06-13 00:00:00,"389,9448222","735420495,2","6220,370117",2063930000
2017-06-14 00:00:00,"347,7813577","564686366,7","6194,890137",1949040000
2017-06-15 00:00:00,"346,3690699",1019438927,"6165,5",1870010000
2017-06-16 00:00:00,"358,2845169","404203523,1","6151,759766",3133000000
2017-06-19 00:00:00,"362,0442891","255793325,4","6239,009766",1989290000
2017-06-20 00:00:00,"358,0532311","517663237,3","6188,029785",2580440000
2017-06-21 00:00:00,"327,8909357","719062539,4","6233,950195",2408800000
2017-06-22 00:00:00,"326,959814","373363641,6","6236,689941",2177430000
2017-06-23 00:00:00,"331,9138051","217363813,3","6265,25",4164310000
2017-06-26 00:00:00,"258,9194627","892409899,1","6247,149902",2155460000
2017-06-27 00:00:00,"280,8130147","739337521,9","6146,620117",2189250000
2017-06-28 00:00:00,"317,2936775","735209015,3","6234,410156",2077390000
2017-06-29 00:00:00,"300,1821526","467820573,9","6144,350098",2410510000
2017-06-30 00:00:00,"284,6910833","359285362,5","6140,419922",2011720000
2017-07-03 00:00:00,"278,5971953","244798911,4","6110,060059",1091030000
2017-07-05 00:00:00,"265,9369455","269182917,9","6150,859863",1874040000
2017-07-06 00:00:00,"267,4697236","182999371,3","6089,459961",1993290000
2017-07-07 00:00:00,"241,4766205","257098223,2","6153,080078",1712490000
2017-07-10 00:00:00,"210,5281973","411832452,5","6176,390137",1681270000
2017-07-11 00:00:00,"194,3349365","628400853,3","6193,299805",1812560000
2017-07-12 00:00:00,"222,1388562","480090644,4","6261,169922",1827740000
2017-07-13 00:00:00,"206,4132504","311100836,3","6274,439941",1806160000
2017-07-14 00:00:00,"197,9694524",282809497,"6312,470215",1615440000
2017-07-17 00:00:00,"188,3527773","527360935,2","6314,430176",1563390000
2017-07-18 00:00:00,"228,50328",979531260,"6344,310059",1773220000
2017-07-19 00:00:00,"199,5905155","769335320,3","6385,040039",1867470000
2017-07-20 00:00:00,"223,4613484","731711069,5",6390,1850000000
2017-07-21 00:00:00,"217,086474","390393974,2","6387,75",1807110000
2017-07-24 00:00:00,"224,9134071","144284203,8","6410,810059",1748140000
2017-07-25 00:00:00,"206,8105048","358021108,6","6412,169922",1930840000
2017-07-26 00:00:00,"200,3285558","291270680,6","6422,75",1996680000
2017-07-27 00:00:00,"203,1893218","155763232,7","6382,189941",2501400000
2017-07-28 00:00:00,"192,5856839","312701503,7","6374,680176",1877100000
2017-07-31 00:00:00,"203,2871963","256040954,7","6348,120117",1898830000
2017-08-01 00:00:00,"227,0805671","794803694,2","6362,939941",1821780000
2017-08-02 00:00:00,"219,0579293","310747315,8","6362,649902",2115870000
2017-08-03 00:00:00,"224,8679566","229219665,9","6340,339844",2124100000
2017-08-04 00:00:00,"221,6749595","203505640,3","6351,560059",1908930000
2017-08-07 00:00:00,"268,496629","435385633,8","6383,77002",1704010000
2017-08-08 00:00:00,"295,1470983","678573131,4","6370,459961",1931490000
2017-08-09 00:00:00,"297,0696048",1197172634,"6352,330078",2037810000
2017-08-10 00:00:00,"296,7767241","448574816,6","6216,870117",2214990000
2017-08-11 00:00:00,"306,8264332","411643039,5","6256,560059",1799780000
2017-08-14 00:00:00,"296,3972895","384478726,8","6340,22998",1702570000
2017-08-15 00:00:00,"288,4507672","526951176,2","6333,009766",1582560000
2017-08-16 00:00:00,"300,0393294",640592817,"6345,109863",1809070000
2017-08-17 00:00:00,"300,5703438","641280744,8","6221,910156",2052940000
2017-08-18 00:00:00,"296,1146354","590470398,8","6216,529785",1968470000
2017-08-21 00:00:00,"322,2012201",1743909693,"6213,129883",1582990000
2017-08-22 00:00:00,"312,1744706","898344262,6","6297,47998",1599760000
2017-08-23 00:00:00,"316,7889202","466474643,5","6278,410156",1535320000
2017-08-24 00:00:00,"321,7852984","397752658,9","6271,330078",1618660000
2017-08-25 00:00:00,"329,025281","451950699,1","6265,640137",1445590000
2017-08-28 00:00:00,"344,2011314","519874393,4","6283,02002",1565110000
2017-08-29 00:00:00,"366,8095899","767166476,1","6301,890137",1639810000
2017-08-30 00:00:00,"378,9063307","852991842,2","6368,310059",1717060000
2017-08-31 00:00:00,"382,9344508",414360266,"6428,660156",1889500000
2017-09-01 00:00:00,"386,343057","505643412,8","6435,330078",1489120000
2017-09-05 00:00:00,"318,9728041",1099567125,"6375,569824",1889620000
2017-09-06 00:00:00,"333,20633","672471698,8","6393,310059",1902720000
2017-09-07 00:00:00,"329,4156625","431394249,7","6397,870117",2000910000
2017-09-08 00:00:00,"304,4751083","660392679,7","6360,189941",1786070000
2017-09-11 00:00:00,"296,4753988","363007787,8","6432,259766",1819310000
2017-09-12 00:00:00,"290,586532","583871859,8","6454,279785",1747620000
2017-09-13 00:00:00,"277,3336579","721738885,8","6460,189941",1944630000
2017-09-14 00:00:00,"214,3117136","929861557,1","6429,080078",1817840000
2017-09-15 00:00:00,"246,9218573",1617179859,"6448,470215",2827910000
2017-09-18 00:00:00,"287,9610957","935880977,9","6454,640137",1881900000
2017-09-19 00:00:00,"280,4456323","518505103,9","6461,319824",1816080000
2017-09-20 00:00:00,"279,4176492",322301352,"6456,040039",2083580000
2017-09-21 00:00:00,"257,4650745","470196974,1","6422,689941",1779600000
2017-09-22 00:00:00,"263,4697737","343728639,3","6426,919922",1648690000
2017-09-25 00:00:00,"288,0857009","367147869,5","6370,589844",2061150000
2017-09-26 00:00:00,"283,9294531","240690671,3","6380,160156",1935990000
2017-09-27 00:00:00,"302,1518454","394839374,3","6453,259766",2068400000
2017-09-28 00:00:00,"294,313838","344032408,7","6453,450195",1882790000
2017-09-29 00:00:00,"288,1145969","401420308,3","6495,959961",1970720000
2017-10-02 00:00:00,"295,8400297","228753338,8","6516,720215",1984400000
2017-10-03 00:00:00,"292,2107207","213674545,2","6531,709961",1972760000
2017-10-04 00:00:00,"293,0357028","167895948,3","6534,629883",1941470000
2017-10-05 00:00:00,"293,7193461","166289551,9","6585,359863",1888970000
2017-10-06 00:00:00,"307,7089806","223872523,8","6590,180176",1752170000
2017-10-09 00:00:00,"295,9010451","422803467,1","6579,72998",1494160000
2017-10-10 00:00:00,"299,9170114",262661724,"6587,25",1802480000
2017-10-11 00:00:00,"303,2474665","179994094,5","6603,549805",1837860000
2017-10-12 00:00:00,"302,0199977","389123581,4","6591,509766",2020330000
2017-10-13 00:00:00,"337,9526134",1062936137,"6605,799805",1761700000
2017-10-16 00:00:00,"331,9672147","536987705,6",6624,1632240000
2017-10-17 00:00:00,"317,8982125",368660410,"6623,660156",1653160000
2017-10-18 00:00:00,"314,4565542","459286354,3","6624,220215",1738060000
2017-10-19 00:00:00,"308,4746839","251750069,6","6605,069824",1847020000
2017-10-20 00:00:00,"302,3564969",270984513,"6629,049805",1812220000
2017-10-23 00:00:00,"289,4140251","357572834,9","6586,830078",1813080000
2017-10-24 00:00:00,"298,7557343","522634263,3","6598,430176",1852610000
2017-10-25 00:00:00,"298,4839668","224745395,6","6563,890137",2205790000
2017-10-26 00:00:00,"295,7078546","175211825,2","6556,77002",2125640000
2017-10-27 00:00:00,"297,9291297","165062612,8","6701,259766",2414520000
2017-10-30 00:00:00,"306,2494615","245646777,5","6698,959961",2015920000
2017-10-31 00:00:00,"303,542117","275058601,9","6727,669922",2054220000
2017-11-01 00:00:00,"292,3305387","343876003,9","6716,529785",2074230000
2017-11-02 00:00:00,"287,0696687","727168619,8","6714,939941",2282300000
2017-11-03 00:00:00,"305,8432727","493531953,8","6764,439941",2203880000
2017-11-06 00:00:00,"301,3707946","472946830,3","6786,439941",2173120000
2017-11-07 00:00:00,"295,2351134","415882643,8","6767,779785",2209280000
2017-11-08 00:00:00,"308,9339866","755752328,1","6789,120117",2121340000
2017-11-09 00:00:00,"322,3295205","691815366,2","6750,049805",2243500000
2017-11-10 00:00:00,"301,3549334","650505791,3","6750,939941",1979120000
2017-11-13 00:00:00,"315,3439564","783366133,9","6757,600098",1976460000
2017-11-14 00:00:00,"338,9376274","507718197,4","6737,870117",1988230000
2017-11-15 00:00:00,"334,2869325","518053273,6","6706,209961",1923730000
2017-11-16 00:00:00,"330,0213156","540577805,5","6793,290039",2020380000
2017-11-17 00:00:00,"333,351255","408873409,2","6782,790039",2009220000
2017-11-20 00:00:00,"365,786816","511630930,9","6790,709961",1811750000
2017-11-21 00:00:00,"361,0558226","667087478,4","6862,47998",1891960000
2017-11-22 00:00:00,"379,4090573","502690893,8","6867,359863",1589150000
2017-11-24 00:00:00,"475,002015",1710984792,"6889,160156",872110000
2017-11-27 00:00:00,"484,3626242",982703878,"6878,52002",1781550000
2017-11-28 00:00:00,"474,1828947","640921145,7","6912,359863",2003840000
2017-11-29 00:00:00,"428,3454433",1864835258,"6824,390137",2456990000
2017-11-30 00:00:00,"454,1609815",1302713009,"6873,970215",2468530000
2017-12-01 00:00:00,"469,8634796","731926955,7","6847,589844",2302140000
2017-12-04 00:00:00,"472,2527355","559902818,6","6775,370117",2427170000
2017-12-05 00:00:00,"467,016663","590010796,4","6762,209961",2085760000
2017-12-06 00:00:00,"448,3282222","5911434,142","6776,379883",1901770000
2017-12-07 00:00:00,"451,8255819","968306459,9","6812,839844",1953740000
2017-12-08 00:00:00,"467,8816626",1578944198,"6840,080078",1825640000
2017-12-11 00:00:00,"509,0008762",1035160071,"6875,080078",1836780000
2017-12-12 00:00:00,"661,8413323",3691983512,"6862,319824",1872810000
2017-12-13 00:00:00,"709,8831936",2717113880,"6875,799805",1931090000
2017-12-14 00:00:00,"704,6218437",2551109083,"6856,529785",1990090000
2017-12-15 00:00:00,"693,0970641",1942292720,"6936,580078",3529590000
2017-12-18 00:00:00,"798,115404",2104028876,"6994,759766",2150580000
2017-12-19 00:00:00,"829,9892018",2383800980,"6963,850098",2084190000
2017-12-20 00:00:00,"813,4036023",2174389927,"6960,959961",1888140000
2017-12-21 00:00:00,"812,8851591",1886649146,"6965,359863",1827410000
2017-12-22 00:00:00,"669,2764923",2635463382,"6959,959961",1541880000
2017-12-26 00:00:00,"774,1101981",1046697072,"6936,25",1301000000
2017-12-27 00:00:00,"764,967062","910830156,6","6939,339844",1411010000
2017-12-28 00:00:00,"736,840047",1012380621,"6950,160156",1319870000
2017-12-29 00:00:00,"755,3436413",1172554374,"6903,390137",1575290000
2018-01-02 00:00:00,"876,8902588",2720973272,"7006,899902",1929700000
2018-01-03 00:00:00,"963,0557507",2308657206,"7065,529785",2173130000
2018-01-04 00:00:00,"978,4161042",2756635496,"7077,910156",2103220000
2018-01-05 00:00:00,"1004,894972",2894788529,"7136,560059",2024000000
2018-01-08 00:00:00,"1184,92393",4813539670,"7157,390137",2055010000
2018-01-09 00:00:00,"1361,439668",4248463430,"7163,580078",2155810000
2018-01-10 00:00:00,"1345,587602",5901388488,"7153,569824",2132430000
2018-01-11 00:00:00,"1181,65141",3701485303,"7211,779785",2015170000
2018-01-12 00:00:00,"1315,618758",2569674474,"7261,060059",1986600000
2018-01-16 00:00:00,"1068,600411",5197858118,"7223,689941",2399790000
2018-01-17 00:00:00,"1022,365213",5505023203,"7298,279785",2245910000
2018-01-18 00:00:00,"1036,072313",3220457431,"7296,049805",2037410000
2018-01-19 00:00:00,"1046,898597",2067139498,"7336,379883",2005470000
2018-01-22 00:00:00,"1000,387133",2128266202,"7408,029785",2118310000
2018-01-23 00:00:00,"991,6653206",2162095341,"7460,290039",2135840000
2018-01-24 00:00:00,"1056,879233",1871168506,"7415,060059",2287320000
2018-01-25 00:00:00,"1059,315496",2098100041,"7411,160156",2081380000
2018-01-26 00:00:00,"1048,798906",2126139932,"7505,77002",2080700000
2018-01-29 00:00:00,"1169,634257",2005499365,"7466,509766",2114420000
2018-01-31 00:00:00,"1058,096053",2570454740,"7411,47998",2428990000
2018-02-01 00:00:00,"1106,138172",2148302757,"7385,859863",2311180000
2018-02-02 00:00:00,"1021,269379",3414246408,"7240,950195",2607160000
2018-02-05 00:00:00,"834,8891703",1882681774,"6967,529785",3143210000
2018-02-06 00:00:00,"684,3133397",2941430689,"7115,879883",3148270000
2018-02-07 00:00:00,"785,7389155",5021975964,"7051,97998",2380020000
2018-02-09 00:00:00,"807,8227505",2256661883,"6874,490234",3165330000
2018-02-12 00:00:00,"817,2905244",1606757571,"6981,959961",2250650000
2018-02-13 00:00:00,"862,7487726",1342080235,"7013,509766",1830320000
2018-02-14 00:00:00,"833,7791837",1215799276,"7143,620117",2217630000
2018-02-15 00:00:00,"915,076543",1659598861,"7256,430176",2124060000
2018-02-16 00:00:00,"928,2935214",1674187630,"7239,470215",2037710000
2018-02-20 00:00:00,"928,2902425",1113969169,"7234,310059",1921870000
2018-02-21 00:00:00,"902,9690554",1376504168,"7218,22998",1956120000
2018-02-22 00:00:00,"809,1296597",1249190217,"7210,089844",1927580000
2018-02-23 00:00:00,"812,4468626",1255677307,"7337,390137",1887540000
2018-02-26 00:00:00,"842,6280248","971919367,5","7421,459961",1876560000
2018-02-27 00:00:00,"863,6502752",1273600055,"7330,350098",2162250000
2018-02-28 00:00:00,"869,2632438",1185779363,"7273,009766",2384940000
2018-03-01 00:00:00,"846,3652118",1088578649,"7180,560059",2499010000
2018-03-02 00:00:00,"855,6787797",1046744162,"7257,870117",2291480000
2018-03-05 00:00:00,"843,7565763","921438207,1","7330,709961",2076870000
2018-03-06 00:00:00,"840,1509955","996644678,1","7372,009766",2132920000
2018-03-07 00:00:00,"808,4491332",1163651037,"7396,649902",2198610000
2018-03-08 00:00:00,"752,5931712",1517892303,"7427,950195",2277740000
2018-03-09 00:00:00,"699,1898985",1253573582,"7560,810059",2310050000
2018-03-12 00:00:00,"713,19533",1044019470,"7588,319824",2314480000
2018-03-13 00:00:00,"695,314203",1041451579,"7511,009766",2459220000
2018-03-14 00:00:00,"684,6415844","914239003,2","7496,810059",2112950000
2018-03-15 00:00:00,"608,3931488",1222860954,"7481,740234",2008290000
2018-03-16 00:00:00,"612,4435397",1314501765,"7481,990234",3089970000
2018-03-19 00:00:00,"538,6905901",2515158737,"7344,240234",2352810000
2018-03-20 00:00:00,"555,0775482",1668238270,"7364,299805",1976000000
2018-03-21 00:00:00,"554,209826",1363997499,"7345,290039",1999230000
2018-03-22 00:00:00,"561,1465342",1242490235,"7166,680176",2370970000
2018-03-23 00:00:00,"537,7059724",1029637021,"6992,669922",2455760000
2018-03-26 00:00:00,"519,3780446","654302263,8","7220,540039",2341370000
2018-03-27 00:00:00,"487,5396121",1130010306,"7008,810059",2347480000
2018-03-28 00:00:00,"449,0522525",1205007525,"6949,22998",2551950000
2018-03-29 00:00:00,"443,949101","899161524,3","7063,450195",2593390000
2018-04-02 00:00:00,"379,1235134","928418706,6","6870,120117",2402670000
2018-04-03 00:00:00,"384,8259823","725811930,9","6941,279785",2330900000
2018-04-04 00:00:00,"415,716234",938277656,"7042,109863",2261580000
2018-04-05 00:00:00,"380,2819596","888566484,5","7076,549805",2153030000
2018-04-06 00:00:00,"384,4644854","767721856,1","6915,109863",2359780000
2018-04-09 00:00:00,"396,9817555","565597670,6","6950,339844",2089220000
2018-04-10 00:00:00,"398,773355",1095742137,"7094,299805",2252020000
2018-04-11 00:00:00,"412,6893456","687260482,5","7069,029785",1882090000
2018-04-12 00:00:00,"427,384946","816313720,2","7140,25",2027080000
2018-04-13 00:00:00,"488,6054893",1871680189,"7106,649902",1768160000
2018-04-16 00:00:00,"525,5274445",1113471502,"7156,279785",1800450000
2018-04-17 00:00:00,"507,1103131","952394918,7","7281,100098",1935380000
2018-04-18 00:00:00,"498,4670076","834810907,6","7295,240234",1908700000
2018-04-19 00:00:00,"517,3740432","827471474,5","7238,060059",1982090000
2018-04-20 00:00:00,"566,3920839",1223410366,"7146,129883",1935160000
2018-04-23 00:00:00,"617,2024079",1226887274,"7128,600098",1744480000
2018-04-24 00:00:00,"636,3671639",1175262574,"7007,350098",2154270000
2018-04-25 00:00:00,"705,0276448",2013232706,"7003,740234",2055840000
2018-04-26 00:00:00,"613,7267253",2772144667,"7118,680176",2141220000
2018-04-27 00:00:00,"657,0577935",1616604527,"7119,799805",2050350000
2018-04-30 00:00:00,"680,1204954",1180427165,"7066,27002",1998570000
2018-05-01 00:00:00,"662,7327358",1271088004,"7130,700195",1932660000
2018-05-02 00:00:00,"665,2257861",1342793449,"7100,899902",2157860000
2018-05-03 00:00:00,"676,5525639",1153897333,"7088,149902",2355780000
2018-05-04 00:00:00,"781,4257805",1005515084,"7209,620117",2040520000
2018-05-07 00:00:00,"785,8927435",1742487117,"7265,209961",1950650000
2018-05-08 00:00:00,"748,8131414",2808727749,"7266,899902",2070970000
2018-05-09 00:00:00,"744,3248257",1562833108,"7339,910156",2250260000
2018-05-10 00:00:00,"743,6398157",1517875906,"7404,970215",2250450000
2018-05-11 00:00:00,"717,4128744",1329169268,"7402,879883",2085350000
2018-05-14 00:00:00,"726,8719105",1358354340,"7411,319824",2085850000
2018-05-15 00:00:00,"727,8026816",1747256249,"7351,629883",2120380000
2018-05-16 00:00:00,"703,1556815",1318045202,"7398,299805",2103060000
2018-05-17 00:00:00,"702,4531187",1283393782,"7382,470215",1958970000
2018-05-18 00:00:00,"665,6275313",1148132529,"7354,339844",1982190000
2018-05-21 00:00:00,"703,8146666",964430376,"7394,040039",1997220000
2018-05-22 00:00:00,"688,9132212","914750523,9","7378,459961",1927420000
2018-05-23 00:00:00,"641,1003511",1134342773,"7425,959961",1997090000
2018-05-24 00:00:00,"581,2411881",1636502158,"7424,430176",2035460000
2018-05-25 00:00:00,"597,8487719",1578836654,"7433,850098",1771950000
2018-05-29 00:00:00,"511,6158804",1349222686,"7396,589844",2095380000
2018-05-30 00:00:00,"561,7406615",1304128811,"7462,450195",2058300000
2018-05-31 00:00:00,"555,349151",1076970537,"7442,120117",2533360000
2018-06-01 00:00:00,"571,7271135",1016848280,"7554,330078",2212330000
2018-06-04 00:00:00,"609,2946747","960786811,9","7606,459961",2152170000
2018-06-05 00:00:00,"586,575976","998788030,5","7637,859863",2063270000
2018-06-06 00:00:00,"600,678279","981693246,8","7689,240234",2198100000
2018-06-07 00:00:00,"598,2160985","883508366,8","7635,069824",2339720000
2018-06-08 00:00:00,"595,1261407","987621968,4","7645,509766",1949810000
2018-06-11 00:00:00,"522,9980387",1323637043,"7659,930176",1959360000
2018-06-12 00:00:00,"529,1308298",1163129333,"7703,790039",2019890000
2018-06-13 00:00:00,"495,0763559",1183551768,"7695,700195",2197830000
2018-06-14 00:00:00,"474,859113",1330197064,"7761,040039",2193630000
2018-06-15 00:00:00,"516,6441704",1634517038,"7746,379883",3049870000
2018-06-18 00:00:00,"491,400276",675191595,"7747,029785",2102660000
2018-06-19 00:00:00,"512,4288525","861532499,7","7725,589844",2283340000
2018-06-20 00:00:00,"532,0039134",1047558826,"7781,509766",2316420000
2018-06-21 00:00:00,"529,7630466","983081480,7","7712,950195",2349640000
2018-06-22 00:00:00,"520,6671645","901042405,3","7692,819824",3956300000
2018-06-25 00:00:00,"455,7184306",1813906376,"7532,009766",2423190000
2018-06-26 00:00:00,"458,9258012",3935188499,"7561,629883",2068870000
2018-06-27 00:00:00,"430,6017844",3145279252,"7445,080078",2319650000
2018-06-28 00:00:00,"437,8765375",1459598904,"7503,680176",2208870000
2018-06-29 00:00:00,"420,8621242",1247515217,"7510,299805",2208820000
2018-07-02 00:00:00,"447,6805506",1389903375,"7567,689941",1777880000
2018-07-03 00:00:00,"472,3116584",1756088768,"7502,669922",1171420000
2018-07-05 00:00:00,"463,2222083",1569050880,"7586,430176",1754690000
2018-07-06 00:00:00,"466,8794801",1727252654,"7688,390137",1718600000
2018-07-09 00:00:00,"483,8040308",1475654563,"7756,200195",1844440000
2018-07-10 00:00:00,"469,7022294",1637687611,"7759,200195",1735230000
2018-07-11 00:00:00,"431,7644545",1785960365,"7716,609863",1768480000
2018-07-12 00:00:00,"443,0254304",1290310142,"7823,919922",1930830000
2018-07-13 00:00:00,"427,7922444",1431811643,"7825,97998",1727500000
2018-07-16 00:00:00,"446,6095209",1144805113,"7805,720215",1739360000
2018-07-17 00:00:00,"478,208507",2202047226,"7855,120117",1752210000
2018-07-18 00:00:00,"497,1775461",1948063361,"7854,439941",1881110000
2018-07-19 00:00:00,"475,9901579",1914258994,"7825,299805",1886300000
2018-07-20 00:00:00,"464,7899427",1540257888,"7820,200195",1796530000
2018-07-23 00:00:00,"455,5332019",1171779230,"7841,870117",1668270000
2018-07-24 00:00:00,"447,9213791",1376984398,"7840,77002",2021890000
2018-07-25 00:00:00,"477,2092717",1761639225,"7932,240234",1943820000
2018-07-26 00:00:00,"468,7374923",1567839914,"7852,180176",2289370000
2018-07-27 00:00:00,"460,8693339",1425778760,"7737,419922",2193410000
2018-07-30 00:00:00,"466,4192291",8096703017,7630,2154140000
2018-07-31 00:00:00,"458,0809212",1658111274,"7671,790039",2208610000
2018-08-01 00:00:00,"432,3501179",1576813469,"7707,290039",2228950000
2018-08-02 00:00:00,"417,2754068",5779965392,"7802,689941",2115490000
2018-08-03 00:00:00,"410,9251331",2616667155,"7812,009766",2035870000
2018-08-06 00:00:00,"409,1649354",2106705189,"7859,680176",2245300000
2018-08-07 00:00:00,"404,8171979",2315454593,"7883,660156",2206400000
2018-08-08 00:00:00,"377,7509011",1851482817,"7888,330078",2098100000
2018-08-09 00:00:00,"353,6461229",1935897433,"7891,779785",2048170000
2018-08-10 00:00:00,"363,6851799",2317855524,"7839,109863",2107530000
2018-08-13 00:00:00,"317,9561131",2055561310,"7819,709961",1934100000
2018-08-14 00:00:00,"284,9586647",2305624515,"7870,890137",1938840000
2018-08-15 00:00:00,"277,7460166",3134794914,"7774,120117",2294100000
2018-08-16 00:00:00,"281,1411931",2818580242,"7806,52002",1991410000
2018-08-17 00:00:00,"286,3202214",2409323175,"7816,330078",1850770000
2018-08-20 00:00:00,"299,4351226",2503896968,"7821,009766",1709500000
2018-08-21 00:00:00,"271,0615522",2209797061,"7859,169922",1788860000
2018-08-22 00:00:00,"280,3747171",2099627672,"7889,100098",1669240000
2018-08-23 00:00:00,"269,2483994",2312267791,"7878,459961",1888600000
2018-08-24 00:00:00,"275,8083851",2099144009,"7945,97998",1892990000
2018-08-27 00:00:00,"273,5034142",1905358201,"8017,899902",2333790000
2018-08-28 00:00:00,"286,9611038",2157563440,"8030,040039",1980270000
2018-08-29 00:00:00,"296,2961276",2548394710,"8109,689941",1909880000
2018-08-30 00:00:00,"288,5053606",2536785879,"8088,359863",2022720000
2018-08-31 00:00:00,"285,1028726",2491159404,"8109,540039",1906900000
2018-09-04 00:00:00,"288,8528256",2057722571,"8091,25",2238710000
