Fecha,precio_eth,precio_eth_log,volumen_eth,volumen_eth_log,precio_nasdaq,precio_nasdaq_log,volumen_nasdaq,volumen_nasdaq_log
2016-08-04 0:00:00,"11,032","2,401","29.307.740,66","17,19","5.166,25","8,55","1.930.000.000,00","21,38078584"
2016-08-05 0:00:00,"10,940","2,392","10.956.639,35","16,21","5.221,12","8,56","2.017.720.000,00","21,425234"
2016-08-08 0:00:00,"11,246","2,420","10.967.961,76","16,21","5.213,14","8,56","1.624.450.000,00","21,20843513"
2016-08-09 0:00:00,"12,191","2,501","29.672.733,52","17,21","5.225,48","8,56","1.664.320.000,00","21,23268247"
2016-08-10 0:00:00,"12,141","2,497","23.499.542,87","16,97","5.204,58","8,56","1.651.240.000,00","21,22479236"
2016-08-11 0:00:00,"11,988","2,484","24.164.966,87","17,00","5.228,40","8,56","1.511.670.000,00","21,13648084"
2016-08-12 0:00:00,"11,974","2,483","24.135.899,78","17,00","5.232,89","8,56","1.501.620.000,00","21,12981036"
2016-08-15 0:00:00,"11,231","2,419","5.064.027,90","15,44","5.262,02","8,57","1.533.170.000,00","21,15060332"
2016-08-16 0:00:00,"10,251","2,327","5.249.879,81","15,47","5.227,11","8,56","1.698.390.000,00","21,25294658"
2016-08-17 0:00:00,"10,735","2,374","5.256.928,97","15,48","5.228,66","8,56","1.747.890.000,00","21,28167518"
2016-08-18 0:00:00,"10,724","2,373","4.567.012,37","15,33","5.240,15","8,56","1.659.080.000,00","21,22952907"
2016-08-19 0:00:00,"10,718","2,372","3.192.133,23","14,98","5.238,38","8,56","1.632.740.000,00","21,21352542"
2016-08-22 0:00:00,"11,061","2,403","4.831.490,76","15,39","5.244,60","8,56","1.560.210.000,00","21,16808626"
2016-08-23 0:00:00,"11,013","2,399","4.721.007,82","15,37","5.260,08","8,57","1.547.050.000,00","21,15961573"
2016-08-24 0:00:00,"11,014","2,399","3.221.362,08","14,99","5.217,69","8,56","1.714.780.000,00","21,26255063"
2016-08-25 0:00:00,"11,339","2,428","6.231.804,81","15,65","5.212,20","8,56","1.511.890.000,00","21,13662636"
2016-08-26 0:00:00,"11,257","2,421","4.403.460,39","15,30","5.218,92","8,56","1.591.060.000,00","21,1876663"
2016-08-29 0:00:00,"10,906","2,389","5.810.173,64","15,58","5.232,33","8,56","1.416.640.000,00","21,07155371"
2016-08-30 0:00:00,"11,211","2,417","5.550.355,27","15,53","5.222,99","8,56","1.561.020.000,00","21,16860529"
2016-08-31 0:00:00,"11,497","2,442","7.446.354,07","15,82","5.213,22","8,56","1.761.770.000,00","21,28958482"
2016-09-01 0:00:00,"12,003","2,485","19.546.439,79","16,79","5.227,21","8,56","1.592.520.000,00","21,1885835"
2016-09-02 0:00:00,"12,091","2,492","7.683.911,54","15,85","5.249,90","8,57","1.474.200.000,00","21,11138131"
2016-09-06 0:00:00,"11,685","2,458","4.815.696,85","15,39","5.275,91","8,57","1.777.940.000,00","21,29872123"
2016-09-07 0:00:00,"11,550","2,447","4.664.621,63","15,36","5.283,93","8,57","1.878.460.000,00","21,35371813"
2016-09-08 0:00:00,"11,336","2,428","7.944.145,03","15,89","5.259,48","8,57","1.839.790.000,00","21,33291727"
2016-09-09 0:00:00,"11,630","2,454","3.826.059,41","15,16","5.125,91","8,54","2.208.690.000,00","21,51566542"
2016-09-12 0:00:00,"11,847","2,472","4.554.653,83","15,33","5.211,89","8,56","2.007.610.000,00","21,4202108"
2016-09-13 0:00:00,"11,882","2,475","6.637.362,78","15,71","5.155,25","8,55","2.071.460.000,00","21,45151951"
2016-09-14 0:00:00,"11,912","2,478","3.846.492,76","15,16","5.173,77","8,55","1.902.680.000,00","21,36652926"
2016-09-15 0:00:00,"11,901","2,477","4.500.681,30","15,32","5.249,69","8,57","1.950.940.000,00","21,39157714"
2016-09-16 0:00:00,"12,522","2,528","14.494.427,65","16,49","5.244,57","8,56","3.013.860.000,00","21,82648749"
2016-09-19 0:00:00,"13,160","2,577","11.627.825,02","16,27","5.235,03","8,56","1.792.650.000,00","21,30696081"
2016-09-20 0:00:00,"14,308","2,661","28.747.263,94","17,17","5.241,35","8,56","1.697.530.000,00","21,25244009"
2016-09-21 0:00:00,"13,705","2,618","25.166.170,47","17,04","5.295,18","8,57","2.001.890.000,00","21,41735757"
2016-09-22 0:00:00,"13,234","2,583","23.902.556,17","16,99","5.339,52","8,58","1.914.550.000,00","21,37274845"
2016-09-23 0:00:00,"13,319","2,589","7.256.064,67","15,80","5.305,75","8,58","1.762.700.000,00","21,29011256"
2016-09-26 0:00:00,"12,819","2,551","5.602.575,39","15,54","5.257,49","8,57","1.672.190.000,00","21,23739998"
2016-09-27 0:00:00,"13,075","2,571","5.399.539,84","15,50","5.305,71","8,58","1.754.700.000,00","21,28556374"
2016-09-28 0:00:00,"13,314","2,589","6.516.563,11","15,69","5.318,55","8,58","1.788.240.000,00","21,30449773"
2016-09-29 0:00:00,"13,097","2,572","4.241.372,34","15,26","5.269,15","8,57","1.946.150.000,00","21,3891189"
2016-09-30 0:00:00,"13,195","2,580","4.568.583,28","15,33","5.312,00","8,58","2.063.260.000,00","21,44755309"
2016-10-03 0:00:00,"13,471","2,601","5.821.790,04","15,58","5.300,87","8,58","1.606.460.000,00","21,19729884"
2016-10-04 0:00:00,"13,262","2,585","6.702.196,70","15,72","5.289,66","8,57","1.711.810.000,00","21,26081713"
2016-10-05 0:00:00,"13,057","2,569","6.285.719,07","15,65","5.316,02","8,58","1.755.640.000,00","21,2860993"
2016-10-06 0:00:00,"12,826","2,551","9.120.081,10","16,03","5.306,85","8,58","1.655.480.000,00","21,22735683"
2016-10-07 0:00:00,"12,656","2,538","6.504.030,82","15,69","5.292,40","8,57","1.647.330.000,00","21,22242163"
2016-10-10 0:00:00,"11,838","2,471","9.479.462,93","16,06","5.328,67","8,58","1.365.600.000,00","21,03485973"
2016-10-11 0:00:00,"11,750","2,464","8.989.864,76","16,01","5.246,79","8,57","1.822.980.000,00","21,32373836"
2016-10-12 0:00:00,"11,855","2,473","7.565.516,58","15,84","5.239,02","8,56","1.567.930.000,00","21,17302212"
2016-10-13 0:00:00,"11,961","2,482","6.550.532,31","15,70","5.213,33","8,56","1.737.720.000,00","21,27583975"
2016-10-14 0:00:00,"11,916","2,478","3.393.733,08","15,04","5.214,16","8,56","1.593.610.000,00","21,18926772"
2016-10-17 0:00:00,"11,975","2,483","4.329.663,89","15,28","5.199,82","8,56","1.427.060.000,00","21,07888222"
2016-10-18 0:00:00,"12,510","2,526","14.699.505,27","16,50","5.243,84","8,56","1.476.970.000,00","21,11325853"
2016-10-19 0:00:00,"11,974","2,483","7.727.576,68","15,86","5.246,41","8,57","1.548.910.000,00","21,16081729"
2016-10-20 0:00:00,"12,017","2,486","4.811.381,15","15,39","5.241,83","8,56","1.745.270.000,00","21,28017511"
2016-10-21 0:00:00,"12,091","2,492","2.496.841,18","14,73","5.257,40","8,57","1.651.490.000,00","21,22494375"
2016-10-24 0:00:00,"11,891","2,476","2.417.942,61","14,70","5.309,83","8,58","1.533.370.000,00","21,15073376"
2016-10-25 0:00:00,"11,273","2,422","13.528.339,24","16,42","5.283,40","8,57","1.580.830.000,00","21,18121586"
2016-10-26 0:00:00,"11,497","2,442","6.113.958,13","15,63","5.250,27","8,57","1.732.300.000,00","21,27271584"
2016-10-27 0:00:00,"11,457","2,439","8.682.323,14","15,98","5.215,97","8,56","1.926.820.000,00","21,37913681"
2016-10-28 0:00:00,"11,524","2,444","8.907.341,46","16,00","5.190,10","8,55","1.911.810.000,00","21,37131627"
2016-10-31 0:00:00,"10,881","2,387","9.254.943,70","16,04","5.189,14","8,55","1.709.060.000,00","21,25920935"
2016-11-01 0:00:00,"10,792","2,379","17.471.506,38","16,68","5.153,58","8,55","1.880.920.000,00","21,35502686"
2016-11-02 0:00:00,"10,784","2,378","7.632.829,94","15,85","5.105,57","8,54","2.124.990.000,00","21,47703293"
2016-11-03 0:00:00,"10,812","2,381","11.623.516,37","16,27","5.058,41","8,53","2.113.730.000,00","21,47172"
2016-11-04 0:00:00,"11,130","2,410","5.924.309,35","15,59","5.046,37","8,53","2.020.130.000,00","21,4264277"
2016-11-07 0:00:00,"10,874","2,386","2.949.427,10","14,90","5.166,17","8,55","1.916.620.000,00","21,37382905"
2016-11-08 0:00:00,"10,890","2,388","4.085.085,34","15,22","5.193,49","8,56","1.739.440.000,00","21,27682906"
2016-11-09 0:00:00,"10,665","2,367","12.761.164,95","16,36","5.251,07","8,57","2.827.570.000,00","21,76268352"
2016-11-10 0:00:00,"10,519","2,353","2.902.119,12","14,88","5.208,80","8,56","2.986.760.000,00","21,81745502"
2016-11-11 0:00:00,"10,293","2,331","4.630.773,47","15,35","5.237,11","8,56","2.290.080.000,00","21,55185259"
2016-11-14 0:00:00,"9,992","2,302","2.576.156,68","14,76","5.218,40","8,56","2.371.900.000,00","21,58695716"
2016-11-15 0:00:00,"10,200","2,322","4.844.767,74","15,39","5.275,62","8,57","2.159.180.000,00","21,49299436"
2016-11-16 0:00:00,"10,025","2,305","7.762.025,47","15,86","5.294,58","8,57","2.066.130.000,00","21,44894313"
2016-11-17 0:00:00,"9,964","2,299","5.552.737,54","15,53","5.333,97","8,58","2.084.710.000,00","21,45789559"
2016-11-18 0:00:00,"9,454","2,246","8.802.335,68","15,99","5.321,51","8,58","1.865.770.000,00","21,34693967"
2016-11-21 0:00:00,"9,576","2,259","2.465.979,66","14,72","5.368,86","8,59","1.748.170.000,00","21,28183536"
2016-11-22 0:00:00,"9,812","2,284","9.216.379,38","16,04","5.386,35","8,59","1.890.410.000,00","21,36005957"
2016-11-23 0:00:00,"9,753","2,278","3.470.748,25","15,06","5.380,68","8,59","1.617.700.000,00","21,20427122"
2016-11-25 0:00:00,"9,335","2,234","6.006.996,22","15,61","5.398,92","8,59","768.080.000,00","20,45940445"
2016-11-28 0:00:00,"8,708","2,164","4.477.356,37","15,31","5.368,81","8,59","1.630.150.000,00","21,21193787"
2016-11-29 0:00:00,"8,158","2,099","13.917.166,75","16,45","5.379,92","8,59","1.791.760.000,00","21,30646421"
2016-11-30 0:00:00,"8,650","2,158","9.134.285,16","16,03","5.323,68","8,58","2.056.060.000,00","21,44405737"
2016-12-01 0:00:00,"8,440","2,133","4.918.051,80","15,41","5.251,11","8,57","2.269.790.000,00","21,54295315"
2016-12-02 0:00:00,"7,638","2,033","15.380.798,55","16,55","5.255,65","8,57","1.851.030.000,00","21,33900808"
2016-12-05 0:00:00,"6,816","1,919","15.221.226,68","16,54","5.308,89","8,58","1.800.570.000,00","21,31136912"
2016-12-06 0:00:00,"7,632","2,032","56.439.748,77","17,85","5.333,00","8,58","1.977.480.000,00","21,40508914"
2016-12-07 0:00:00,"8,135","2,096","25.080.911,32","17,04","5.393,76","8,59","2.125.370.000,00","21,47721174"
2016-12-08 0:00:00,"8,303","2,117","12.722.352,04","16,36","5.417,36","8,60","2.236.580.000,00","21,52821375"
2016-12-09 0:00:00,"8,505","2,141","10.533.790,23","16,17","5.444,50","8,60","2.042.340.000,00","21,43736205"
2016-12-12 0:00:00,"8,473","2,137","6.987.403,01","15,76","5.412,54","8,60","1.931.840.000,00","21,38173875"
2016-12-13 0:00:00,"8,351","2,122","2.905.152,22","14,88","5.463,83","8,61","2.094.860.000,00","21,46275256"
2016-12-14 0:00:00,"8,208","2,105","3.686.497,06","15,12","5.436,67","8,60","1.976.570.000,00","21,40462886"
2016-12-15 0:00:00,"7,770","2,050","8.295.155,06","15,93","5.456,85","8,60","2.101.320.000,00","21,46583156"
2016-12-16 0:00:00,"7,797","2,054","2.694.314,91","14,81","5.437,16","8,60","3.281.480.000,00","21,91156038"
2016-12-19 0:00:00,"7,592","2,027","3.326.290,39","15,02","5.457,44","8,60","1.688.680.000,00","21,247213"
2016-12-20 0:00:00,"7,624","2,031","3.764.440,22","15,14","5.483,94","8,61","1.679.630.000,00","21,24183937"
2016-12-21 0:00:00,"7,856","2,061","6.468.951,58","15,68","5.471,43","8,61","1.496.850.000,00","21,12662874"
2016-12-22 0:00:00,"7,576","2,025","12.618.111,16","16,35","5.447,42","8,60","1.585.470.000,00","21,18414673"
2016-12-23 0:00:00,"7,202","1,974","14.660.852,23","16,50","5.462,69","8,61","1.144.900.000,00","20,85858313"
2016-12-27 0:00:00,"7,172","1,970","6.649.186,12","15,71","5.487,44","8,61","1.219.050.000,00","20,9213377"
2016-12-28 0:00:00,"7,613","2,030","13.844.753,34","16,44","5.438,56","8,60","1.326.660.000,00","21,00593034"
2016-12-29 0:00:00,"8,172","2,101","20.692.130,79","16,85","5.432,09","8,60","1.266.350.000,00","20,95940458"
2016-12-30 0:00:00,"8,154","2,098","7.751.538,43","15,86","5.383,12","8,59","1.551.690.000,00","21,1626105"
2017-01-03 0:00:00,"9,627","2,265","24.617.090,48","17,02","5.429,08","8,60","1.887.670.000,00","21,3586091"
2017-01-04 0:00:00,"10,972","2,395","30.283.873,09","17,23","5.477,00","8,61","1.885.490.000,00","21,35745357"
2017-01-05 0:00:00,"10,115","2,314","31.832.239,06","17,28","5.487,94","8,61","1.799.170.000,00","21,31059128"
2017-01-06 0:00:00,"10,155","2,318","23.015.612,49","16,95","5.521,06","8,62","1.711.870.000,00","21,26085218"
2017-01-09 0:00:00,"10,286","2,331","18.147.872,43","16,71","5.531,82","8,62","1.887.740.000,00","21,35864618"
2017-01-10 0:00:00,"10,524","2,354","8.483.903,67","15,95","5.551,82","8,62","1.798.610.000,00","21,31027998"
2017-01-11 0:00:00,"9,662","2,268","15.650.725,64","16,57","5.563,65","8,62","1.960.830.000,00","21,39663369"
2017-01-12 0:00:00,"9,667","2,269","10.113.120,41","16,13","5.547,49","8,62","1.805.840.000,00","21,31429169"
2017-01-13 0:00:00,"9,651","2,267","7.919.565,41","15,88","5.574,12","8,63","1.611.260.000,00","21,20028232"
2017-01-17 0:00:00,"10,258","2,328","14.660.002,94","16,50","5.538,73","8,62","1.759.440.000,00","21,28826141"
2017-01-18 0:00:00,"10,126","2,315","8.053.530,98","15,90","5.555,65","8,62","1.686.260.000,00","21,2457789"
2017-01-19 0:00:00,"10,385","2,340","6.357.101,91","15,67","5.540,08","8,62","1.809.900.000,00","21,31653743"
2017-01-20 0:00:00,"10,550","2,356","7.935.034,03","15,89","5.555,33","8,62","1.750.340.000,00","21,28307589"
2017-01-23 0:00:00,"10,751","2,375","5.620.391,17","15,54","5.552,94","8,62","1.652.370.000,00","21,22547646"
2017-01-24 0:00:00,"10,399","2,342","5.709.572,01","15,56","5.600,96","8,63","1.808.560.000,00","21,31579679"
2017-01-25 0:00:00,"10,472","2,349","5.749.423,92","15,56","5.656,34","8,64","1.964.040.000,00","21,39826941"
2017-01-26 0:00:00,"10,555","2,357","6.557.326,85","15,70","5.655,18","8,64","1.837.020.000,00","21,33141053"
2017-01-27 0:00:00,"10,510","2,352","5.497.367,84","15,52","5.660,78","8,64","1.669.190.000,00","21,23560432"
2017-01-30 0:00:00,"10,570","2,358","5.394.044,16","15,50","5.613,71","8,63","1.782.380.000,00","21,30121539"
2017-01-31 0:00:00,"10,677","2,368","8.686.038,92","15,98","5.614,79","8,63","2.047.460.000,00","21,43986584"
2017-02-01 0:00:00,"10,701","2,370","9.511.590,15","16,07","5.642,65","8,64","2.239.570.000,00","21,52954972"
2017-02-02 0:00:00,"10,810","2,381","6.770.261,66","15,73","5.636,20","8,64","2.077.010.000,00","21,4541952"
2017-02-03 0:00:00,"10,938","2,392","8.348.606,14","15,94","5.666,77","8,64","1.792.330.000,00","21,30678229"
2017-02-06 0:00:00,"11,294","2,424","4.068.555,06","15,22","5.663,55","8,64","1.736.140.000,00","21,2749301"
2017-02-07 0:00:00,"11,433","2,437","4.749.524,53","15,37","5.674,22","8,64","1.922.030.000,00","21,37664776"
2017-02-08 0:00:00,"11,335","2,428","6.195.998,77","15,64","5.682,45","8,65","1.947.100.000,00","21,38960692"
2017-02-09 0:00:00,"10,915","2,390","13.014.114,53","16,38","5.715,18","8,65","1.948.120.000,00","21,39013064"
2017-02-10 0:00:00,"11,276","2,423","8.465.560,86","15,95","5.734,13","8,65","1.867.270.000,00","21,34774331"
2017-02-13 0:00:00,"11,282","2,423","4.407.682,63","15,30","5.763,96","8,66","1.843.480.000,00","21,33492093"
2017-02-14 0:00:00,"12,972","2,563","31.343.305,13","17,26","5.782,57","8,66","1.952.370.000,00","21,39230986"
2017-02-15 0:00:00,"12,935","2,560","12.601.119,25","16,35","5.819,44","8,67","2.094.140.000,00","21,4624088"
2017-02-16 0:00:00,"12,836","2,552","10.436.344,69","16,16","5.814,90","8,67","1.945.600.000,00","21,38883625"
2017-02-17 0:00:00,"12,703","2,542","7.412.007,52","15,82","5.838,58","8,67","1.879.030.000,00","21,35402152"
2017-02-21 0:00:00,"12,736","2,544","12.724.890,25","16,36","5.865,95","8,68","1.940.110.000,00","21,38601051"
2017-02-22 0:00:00,"12,600","2,534","6.874.100,08","15,74","5.860,63","8,68","1.874.710.000,00","21,35171982"
2017-02-23 0:00:00,"13,155","2,577","8.909.149,88","16,00","5.835,51","8,67","1.881.490.000,00","21,35532985"
2017-02-24 0:00:00,"13,072","2,570","13.610.109,54","16,43","5.845,31","8,67","1.684.650.000,00","21,24482366"
2017-02-27 0:00:00,"15,359","2,732","20.501.520,19","16,84","5.861,90","8,68","1.882.610.000,00","21,35592495"
2017-02-28 0:00:00,"15,703","2,754","43.441.932,37","17,59","5.825,44","8,67","2.303.390.000,00","21,55764779"
2017-03-01 0:00:00,"17,168","2,843","26.801.192,63","17,10","5.904,03","8,68","2.220.350.000,00","21,52093068"
2017-03-02 0:00:00,"18,994","2,944","63.520.413,51","17,97","5.861,22","8,68","2.043.610.000,00","21,43798369"
2017-03-03 0:00:00,"19,586","2,975","63.619.640,04","17,97","5.870,75","8,68","1.853.600.000,00","21,34039553"
2017-03-06 0:00:00,"19,671","2,979","19.157.704,33","16,77","5.849,18","8,67","1.774.040.000,00","21,29652527"
2017-03-07 0:00:00,"18,827","2,935","22.162.502,62","16,91","5.833,93","8,67","1.825.510.000,00","21,32512524"
2017-03-08 0:00:00,"16,750","2,818","25.853.719,80","17,07","5.837,55","8,67","1.813.080.000,00","21,31829289"
2017-03-09 0:00:00,"17,632","2,870","19.983.777,62","16,81","5.838,81","8,67","1.886.780.000,00","21,35813751"
2017-03-10 0:00:00,"19,264","2,958","57.671.666,86","17,87","5.861,73","8,68","1.999.440.000,00","21,41613298"
2017-03-13 0:00:00,"28,446","3,348","171.741.714,00","18,96","5.875,78","8,68","1.812.460.000,00","21,31795088"
2017-03-14 0:00:00,"28,537","3,351","70.373.909,66","18,07","5.856,82","8,68","1.664.870.000,00","21,23301288"
2017-03-15 0:00:00,"34,197","3,532","116.848.018,80","18,58","5.900,05","8,68","1.955.400.000,00","21,39386061"
2017-03-16 0:00:00,"39,862","3,685","278.693.085,30","19,45","5.900,76","8,68","1.770.640.000,00","21,2946069"
2017-03-17 0:00:00,"44,067","3,786","334.923.528,90","19,63","5.901,00","8,68","3.189.970.000,00","21,88327735"
2017-03-20 0:00:00,"41,864","3,734","100.344.408,20","18,42","5.901,53","8,68","1.736.790.000,00","21,27530442"
2017-03-21 0:00:00,"42,478","3,749","59.182.511,96","17,90","5.793,83","8,66","2.199.920.000,00","21,51168683"
2017-03-22 0:00:00,"41,263","3,720","66.568.697,13","18,01","5.821,64","8,67","1.860.290.000,00","21,34399823"
2017-03-23 0:00:00,"43,275","3,768","64.280.704,83","17,98","5.817,69","8,67","1.746.990.000,00","21,28116014"
2017-03-24 0:00:00,"50,895","3,930","186.199.954,70","19,04","5.828,74","8,67","1.855.040.000,00","21,3411721"
2017-03-27 0:00:00,"49,017","3,892","72.421.320,03","18,10","5.840,37","8,67","1.673.060.000,00","21,23792012"
2017-03-28 0:00:00,"50,260","3,917","63.445.924,96","17,97","5.875,14","8,68","1.823.600.000,00","21,32407841"
2017-03-29 0:00:00,"52,844","3,967","94.092.094,51","18,36","5.897,55","8,68","1.722.190.000,00","21,26686257"
2017-03-30 0:00:00,"52,313","3,957","51.703.487,39","17,76","5.914,34","8,69","1.732.100.000,00","21,27260038"
2017-03-31 0:00:00,"49,965","3,911","93.559.373,29","18,35","5.911,74","8,68","1.905.150.000,00","21,36782658"
2017-04-03 0:00:00,"43,579","3,775","107.658.222,90","18,49","5.894,68","8,68","1.852.990.000,00","21,34006639"
2017-04-04 0:00:00,"41,798","3,733","94.009.509,91","18,36","5.898,61","8,68","1.795.260.000,00","21,3084157"
2017-04-05 0:00:00,"45,590","3,820","77.394.936,34","18,16","5.864,48","8,68","2.208.600.000,00","21,51562467"
2017-04-06 0:00:00,"42,979","3,761","83.596.063,25","18,24","5.878,95","8,68","1.849.790.000,00","21,33833796"
2017-04-07 0:00:00,"42,401","3,747","45.710.556,43","17,64","5.877,81","8,68","1.703.730.000,00","21,2560858"
2017-04-10 0:00:00,"43,905","3,782","30.011.146,71","17,22","5.880,93","8,68","1.633.190.000,00","21,21380099"
2017-04-11 0:00:00,"43,859","3,781","24.362.779,83","17,01","5.866,77","8,68","1.830.760.000,00","21,32799702"
2017-04-12 0:00:00,"46,198","3,833","64.060.330,39","17,98","5.836,16","8,67","1.666.570.000,00","21,23403346"
2017-04-13 0:00:00,"49,750","3,907","105.834.573,10","18,48","5.805,15","8,67","1.587.150.000,00","21,18520579"
2017-04-17 0:00:00,"48,346","3,878","29.334.200,22","17,19","5.856,79","8,68","1.383.550.000,00","21,0479185"
2017-04-18 0:00:00,"50,759","3,927","46.490.458,15","17,65","5.849,47","8,67","1.610.230.000,00","21,19964286"
2017-04-19 0:00:00,"48,159","3,875","49.801.919,05","17,72","5.863,03","8,68","1.754.240.000,00","21,28530155"
2017-04-20 0:00:00,"50,065","3,913","51.865.276,23","17,76","5.916,78","8,69","1.751.490.000,00","21,28373269"
2017-04-21 0:00:00,"48,802","3,888","29.790.338,03","17,21","5.910,52","8,68","1.736.420.000,00","21,27509136"
2017-04-24 0:00:00,"51,097","3,934","41.775.081,58","17,55","5.983,82","8,70","1.842.880.000,00","21,3345954"
2017-04-25 0:00:00,"50,974","3,931","29.265.025,37","17,19","6.025,49","8,70","1.898.120.000,00","21,36412976"
2017-04-26 0:00:00,"54,878","4,005","90.529.456,77","18,32","6.025,23","8,70","1.899.570.000,00","21,36489338"
2017-04-27 0:00:00,"63,957","4,158","186.806.133,10","19,05","6.048,94","8,71","1.883.610.000,00","21,35645599"
2017-04-28 0:00:00,"73,011","4,291","270.510.184,70","19,42","6.047,61","8,71","2.005.870.000,00","21,41934372"
2017-05-01 0:00:00,"76,846","4,342","290.126.273,00","19,49","6.091,60","8,71","1.763.100.000,00","21,29033946"
2017-05-02 0:00:00,"77,346","4,348","138.794.895,50","18,75","6.095,37","8,72","2.162.610.000,00","21,49458166"
2017-05-03 0:00:00,"80,929","4,394","115.183.975,10","18,56","6.072,55","8,71","2.152.850.000,00","21,49005838"
2017-05-04 0:00:00,"94,112","4,544","269.928.948,80","19,41","6.075,34","8,71","2.059.820.000,00","21,44588444"
2017-05-05 0:00:00,"91,160","4,513","233.798.440,20","19,27","6.100,76","8,72","1.903.040.000,00","21,36671844"
2017-05-08 0:00:00,"87,948","4,477","166.178.760,50","18,93","6.102,66","8,72","1.912.030.000,00","21,37143134"
2017-05-09 0:00:00,"87,502","4,472","258.922.158,30","19,37","6.120,59","8,72","2.005.820.000,00","21,41931879"
2017-05-10 0:00:00,"88,411","4,482","109.313.275,90","18,51","6.129,14","8,72","2.111.850.000,00","21,47083018"
2017-05-11 0:00:00,"88,457","4,483","94.641.972,77","18,37","6.115,96","8,72","1.952.650.000,00","21,39245326"
2017-05-12 0:00:00,"88,181","4,479","90.420.897,82","18,32","6.121,23","8,72","1.749.010.000,00","21,28231575"
2017-05-15 0:00:00,"90,504","4,505","118.176.219,00","18,59","6.149,67","8,72","1.865.450.000,00","21,34676815"
2017-05-16 0:00:00,"87,091","4,467","96.955.301,32","18,39","6.169,87","8,73","2.006.980.000,00","21,41989694"
2017-05-17 0:00:00,"88,213","4,480","116.563.051,50","18,57","6.011,24","8,70","2.355.460.000,00","21,58000187"
2017-05-18 0:00:00,"96,626","4,571","148.398.962,70","18,82","6.055,13","8,71","2.134.610.000,00","21,4815498"
2017-05-19 0:00:00,"122,163","4,805","380.753.404,30","19,76","6.083,70","8,71","1.908.030.000,00","21,36933713"
2017-05-22 0:00:00,"153,990","5,037","733.476.989,00","20,41","6.133,62","8,72","1.728.190.000,00","21,27034045"
2017-05-23 0:00:00,"171,080","5,142","314.107.904,80","19,57","6.138,71","8,72","1.709.140.000,00","21,25925616"
2017-05-24 0:00:00,"190,426","5,249","465.231.566,90","19,96","6.163,02","8,73","1.672.380.000,00","21,2375136"
2017-05-25 0:00:00,"176,818","5,175","455.310.601,90","19,94","6.205,26","8,73","1.775.750.000,00","21,29748871"
2017-05-26 0:00:00,"162,944","5,093","320.845.434,50","19,59","6.210,19","8,73","1.573.200.000,00","21,1763776"
2017-05-30 0:00:00,"230,798","5,442","820.279.582,20","20,53","6.203,19","8,73","1.690.930.000,00","21,24854451"
2017-05-31 0:00:00,"231,372","5,444","649.753.307,30","20,29","6.198,52","8,73","2.212.130.000,00","21,51722169"
2017-06-01 0:00:00,"221,828","5,402","438.784.642,50","19,90","6.246,83","8,74","1.946.000.000,00","21,38904182"
2017-06-02 0:00:00,"224,317","5,413","226.780.300,70","19,24","6.305,80","8,75","1.825.450.000,00","21,32509237"
2017-06-05 0:00:00,"248,930","5,517","233.840.017,30","19,27","6.295,68","8,75","1.742.160.000,00","21,27839156"
2017-06-06 0:00:00,"266,140","5,584","421.823.672,80","19,86","6.275,06","8,74","1.893.110.000,00","21,36148682"
2017-06-07 0:00:00,"256,219","5,546","231.988.781,90","19,26","6.297,38","8,75","1.827.220.000,00","21,32606152"
2017-06-08 0:00:00,"260,342","5,562","181.079.369,60","19,01","6.321,76","8,75","2.134.350.000,00","21,48142799"
2017-06-09 0:00:00,"280,334","5,636","268.066.730,00","19,41","6.207,92","8,73","3.154.590.000,00","21,87212437"
2017-06-12 0:00:00,"398,431","5,988","1.421.483.466,00","21,07","6.175,46","8,73","2.588.860.000,00","21,67448346"
2017-06-13 0:00:00,"389,945","5,966","735.420.495,20","20,42","6.220,37","8,74","2.063.930.000,00","21,44787777"
2017-06-14 0:00:00,"347,781","5,852","564.686.366,70","20,15","6.194,89","8,73","1.949.040.000,00","21,39060278"
2017-06-15 0:00:00,"346,369","5,848","1.019.438.927,00","20,74","6.165,50","8,73","1.870.010.000,00","21,34920962"
2017-06-16 0:00:00,"358,285","5,881","404.203.523,10","19,82","6.151,76","8,72","3.133.000.000,00","21,86525685"
2017-06-19 0:00:00,"362,044","5,892","255.793.325,40","19,36","6.239,01","8,74","1.989.290.000,00","21,41104363"
2017-06-20 0:00:00,"358,053","5,881","517.663.237,30","20,06","6.188,03","8,73","2.580.440.000,00","21,67122576"
2017-06-21 0:00:00,"327,891","5,793","719.062.539,40","20,39","6.233,95","8,74","2.408.800.000,00","21,60239454"
2017-06-22 0:00:00,"326,960","5,790","373.363.641,60","19,74","6.236,69","8,74","2.177.430.000,00","21,50141112"
2017-06-23 0:00:00,"331,914","5,805","217.363.813,30","19,20","6.265,25","8,74","4.164.310.000,00","22,14981643"
2017-06-26 0:00:00,"258,919","5,557","892.409.899,10","20,61","6.247,15","8,74","2.155.460.000,00","21,49126999"
2017-06-27 0:00:00,"280,813","5,638","739.337.521,90","20,42","6.146,62","8,72","2.189.250.000,00","21,50682486"
2017-06-28 0:00:00,"317,294","5,760","735.209.015,30","20,42","6.234,41","8,74","2.077.390.000,00","21,45437814"
2017-06-29 0:00:00,"300,182","5,704","467.820.573,90","19,96","6.144,35","8,72","2.410.510.000,00","21,60310418"
